Ticker,Net cash flow / Change in cash,Average Payables,Average Receivables,currentRatio,SG&A to Revenue,daysOfPayablesOutstanding,daysOfInventoryOutstanding,eBITperRevenue,Intangibles to Total Assets,Debt to Assets,Debt to Equity,Payout Ratio,ROE,R&D to Revenue,PE ratio,returnOnAssets,Dividend Yield,Name
ASNA,-0.16881441072636447,-0.10418837799622487,-0.13524046301542306,-0.2767816381320474,0.004835553996416748,-0.05272783536716983,-0.050051158083818034,0.06253601104066338,0.16190565738317345,0.29249217179746456,0.005802930412558767,-0.16523807271248564,-0.12859745506520073,-0.06336238125970449,-0.336520876258452,-0.06449906087835387,-0.38395929440258336,
VRA,-0.07090003761579322,-0.23631870389608256,-0.13330273558862565,2.888995794547593,0.0058591616854210314,-0.05640760498528386,-0.04927029420829379,0.06781203713360734,-1.0805493521807,-0.9764289676194755,-0.05861016977400547,-0.16523807271248564,-0.09866557115862454,-0.06336238125970449,0.3481937029998032,-0.057049872566075986,-0.38395929440258336,"Vera Bradley, Inc."
BFAM,-0.04313327509189988,-0.19443450752090632,-0.12286440592258066,-0.9924383642778166,-0.11077678471571803,-0.05182487184750763,-0.04847915145054274,0.08351908127617438,1.8076021242132987,0.4210374175021007,-0.007231128039741074,-0.16523807271248564,-0.027401099246466668,-0.06336238125970449,0.27671848078857586,0.015216157475345013,-0.38395929440258336,Bright Horizons Family Solutions Inc.
TEN,0.5000501073717214,0.5101954412648259,0.05415134803501704,-0.2913162524928417,-0.12140017262322216,-0.03811496055351003,-0.045209729572264504,0.0658195257877379,-0.29283200330019715,0.20670033375512437,0.0443711882807221,0.4599463370964334,-0.09572475349351006,-0.0543679639075121,0.10426469538050816,-0.05911249642146767,0.2815590506498467,Tenneco Inc.
SUP,-0.04427624442782095,-0.20510570456725055,-0.12204204674301954,0.16687016211885977,-0.1257435890333215,-0.052681277992673324,-0.04846192416890183,0.0658573560563698,0.3019927870178779,0.328405034233793,-0.001005326534719998,0.5564864413087875,-0.080537243086001,-0.06336238125970449,-0.08828452752635861,-0.055343385203701564,0.9798974784719857,"Superior Industries International, Inc."
LL,-0.057748782234442755,-0.2198121902513758,-0.13524046301542306,-0.22279592764909784,-0.026951614508068274,-0.05301574245233795,-0.050051158083818034,0.05381334380076041,-0.9915220174595792,-0.5868029124570863,-0.04434001143869208,-0.16523807271248564,-0.25718772886034375,-0.06336238125970449,-0.336520876258452,-0.0976939498316719,-0.38395929440258336,"Lumber Liquidators Holdings, Inc."
LEA,-0.018266584017358506,0.8037689470027709,0.16933645711887813,-0.30446661786689344,-0.1320512256034021,-0.04697177321022488,-0.046944948609043864,0.07464955840262133,-0.5520586543999305,-0.49388550647102997,-0.043482507593146036,-0.07160580296435914,0.0016847960167204231,-0.06336238125970449,-0.23053903254038682,-0.021688486613569567,0.03176175401372914,Lear Corporation
TAST,-0.0819515844036668,-0.23418668931859193,-0.13418819214523675,-0.9779037499170226,-0.11310065082048454,-0.05685301936262671,-0.04982502267482828,0.0670502741662289,0.6554836748811504,0.35291698796017595,-0.009784224394970618,-0.16523807271248564,-0.08662030428370357,-0.06336238125970449,0.3328875259460891,-0.05446788299170077,-0.38395929440258336,"Carrols Restaurant Group, Inc."
MOD,-0.03802687477519781,-0.15600262433161943,-0.10346251071917026,-0.40620891839245254,-0.1077336267213809,-0.047260047274172524,-0.04633796967856982,0.06926998997120114,-0.23828094035833403,-0.10796474663937292,-0.026956952350868157,-0.16523807271248564,-0.0903265402452177,-0.06336238125970449,0.35057486342734395,-0.055447258347498266,-0.38395929440258336,Modine Manufacturing Company
WBC,-0.9518337020513924,-0.15906176802669808,-0.0714104386963971,0.8167750613943697,-0.10571407641604809,-0.053640340335099845,-0.046410690427114244,0.08224731132878942,0.1523046703054054,-0.33199260278980314,-0.03537019762792367,-0.16523807271248564,0.026339322195488426,-0.03835478156950482,-0.12117327698909121,-0.02732731441967634,-0.38395929440258336,
SAH,-0.04655365347775322,-0.2018956894672101,-0.08937215869661973,-0.5612448049075901,-0.10823159802954517,-0.05803444638019709,-0.04904692066309994,0.06522946616073816,-0.4145899757864354,0.8844843565613876,0.03885080503354643,-0.05008782792907542,-0.0833169200571366,-0.06336238125970449,-0.16632402983513064,-0.054408526909531234,-0.06669849429539754,"Sonic Automotive, Inc."
HZO,-0.036079277772446745,-0.23572008509575013,-0.13231665217240646,-0.1438937354047868,-0.08485461161850093,-0.05730516168426097,-0.04939247231417875,0.0713402828268941,-0.8549261558531542,-0.028728431105251338,-0.03909467659480478,-0.16523807271248564,-0.06373832573870318,-0.06336238125970449,-0.16360313124476672,-0.042314725167486446,-0.38395929440258336,"MarineMax, Inc."
SLGN,-0.018428646833645822,-0.005797278383396491,-0.0870966160868487,-0.4421993920477524,-0.12090220131505788,-0.04475360667522723,-0.04742980567067855,0.07797745632846778,0.37923709214355594,0.45809037080942366,0.02601089839533249,-0.05066939482192099,-0.006170812814749784,-0.06336238125970449,-0.1623788765434918,-0.04142438393494327,-0.07581518395365001,Silgan Holdings Inc.
HMC,1.8257508974233225,3.473997470237636,4.945425054852622,-1.2625053415912395,-0.10809327266616621,-0.05194069035032764,-0.04150126507884819,0.07393826887342289,-0.9134048953268313,0.051077929864367454,-0.030163693146853545,-0.16413309561607917,-0.054795017222875574,-0.03793885475553061,-0.238052184863614,-0.059646701160993576,-0.3784892806076319,"Honda Motor Co., Ltd."
GPI,-0.061356812302312984,-0.09965510943308019,-0.08765606952870164,-0.5730109212948998,-0.10972551195403793,-0.05583154616242794,-0.04914742876074017,0.06720726667705418,-0.013094152534323257,0.7624946333649699,0.03149568714325907,-0.08788967596403333,-0.05056507400593009,-0.06336238125970449,-0.235750346562195,-0.04348700779033496,-0.024761721867436196,"Group 1 Automotive, Inc."
AMCX,-0.0007012492976561695,-0.20796235380751293,-0.05490504204325179,0.4340302165601238,-0.07887895592052985,-0.05584272678257765,-0.04363568590822573,0.10561413426770105,1.4257446836202572,0.7168909985251877,0.2618373993747666,-0.16523807271248564,0.4590423707022649,-0.06336238125970449,-0.22957369723192433,-0.013779288664477697,-0.38395929440258336,AMC Networks Inc.
TPX,-0.0403014406178268,-0.16067824736557487,-0.10372666245563535,-0.43666239610078317,-0.049802964538272466,-0.050701158359331505,-0.047338320494579665,0.07747519195154101,1.1250592246847075,0.751378747372773,0.1863026361046486,-0.16523807271248564,0.07758206288077098,-0.06336238125970449,-0.0015959201825408115,-0.03388616149941106,-0.38395929440258336,"Tempur Sealy International, Inc."
HVT,-0.05692993853109632,-0.2373235283109263,-0.135005168610168,0.3136005547135437,-0.0031043218615355718,-0.05689319130635938,-0.049993733811681644,0.07091280644715425,-1.0805493521807,-0.6475127513375463,-0.05262382217302366,0.5245002622022846,-0.06410089230015566,-0.06336238125970449,-0.14268004967530132,-0.04704837272050765,1.2862182509892686,"Haverty Furniture Companies, Inc."
DIN,0.007084873902393174,-0.21520261691083684,-0.1019770808411315,-0.43320177363392737,-0.08103683158924162,-0.054089277708726194,-0.04077339524597778,0.0997795464516422,1.2092860658669446,1.3353902960397341,-0.28887098541631057,0.16567348931660733,-0.2686287181328439,-0.06336238125970449,-0.10901753532190968,-0.021718164654654336,0.29796909203470123,"Dine Brands Global, Inc."
DESP,-0.1291346096017018,-0.1371789831528733,-0.11327963524496983,-0.10028989232240425,-0.014115020786500787,-0.006601930054381107,-0.039859905671204926,0.07921661043265982,-0.6594151462695169,-0.8601396987780309,-0.054536217541769745,-0.16523807271248564,-0.07739499955341292,0.006357350932723271,0.3268126484002765,-0.05080264491773137,-0.38395929440258336,"Despegar.com, Corp."
SON,-0.2370840828892218,-0.05238803685944428,-0.053545458039661015,-0.2989296219199243,-0.11116409573317912,-0.04984971866031546,-0.04645790455119069,0.07647194059961675,0.5009950646297943,-0.11509031458308888,-0.033130980038799655,0.13659514467433204,-0.03674725949724148,-0.06336238125970449,-0.08166038167325035,-0.032802912999816865,0.17215877475081712,Sonoco Products Company
NLS,-0.03129984629562259,-0.21753938553791852,-0.13082803253755002,-0.11620875566994078,-0.03956688764822942,-0.03941881169193198,-0.04741565268086475,0.07147270962351238,0.4752469629212348,-0.7025221358630336,-0.05294093680269729,-0.16523807271248564,-0.07622672952206608,-0.04131826011907111,-0.0035939397744747057,-0.038649487093517045,-0.38395929440258336,"Nautilus, Inc."
GIL,-0.05718440558474044,-0.10511220462914207,-0.09775289585545253,1.4888279444577568,-0.10502244959915327,-0.048334536675387556,-0.04742651267922961,0.08036740199623058,-0.17849297537405215,-0.3416833751932568,-0.047430261146225935,-0.008215011644198975,-0.03557898946589463,-0.06336238125970449,-0.06279668209517154,-0.03496940999900525,-0.11410528051831034,Gildan Activewear Inc.
NEWM,-0.03645173792917724,-0.23871039805768948,-0.11899433378361575,-0.4387387695808967,-0.048475041049834446,-0.05808768276848107,-0.04744653931603016,0.0684701828130468,1.3275527703249033,-0.10682465576837848,-0.038732259875177776,2.629772414303017,-0.09834328977066678,-0.06336238125970449,0.22206553589070988,-0.05372593196458146,1.9644999615632521,
TCS,-0.04916798259312491,-0.2289607680494877,-0.13259874629097107,-0.4262805287002158,-0.007198752617552782,-0.054508318544446745,-0.04937196453821013,0.06850187065932019,1.4366548962086294,0.10808247341409527,-0.02150775810219066,-0.16523807271248564,-0.07711300333894988,-0.06336238125970449,-0.12998401956415864,-0.0451638171116246,-0.38395929440258336,"The Container Store Group, Inc."
GEF,-0.11422483050326881,-0.10476196743905211,-0.09020009995061182,-0.2615548992778821,-0.11166206704134336,-0.04975144174315704,-0.047362308718815964,0.07687244055194487,0.08946184579637928,-0.1643992447536035,-0.032024314698510054,0.11275090206766628,-0.03243674593330659,-0.06336238125970449,-0.13766928593463107,-0.03992564286016226,0.2706190230599438,"Greif, Inc."
MPAA,-0.04013084817962962,-0.21665831739073932,-0.13079518801031784,-0.2608627747845109,-0.10740164584927141,-0.04375588923469011,-0.046681184367975186,0.08245151819212516,-1.0307987827777207,-0.6101747753124747,-0.050604643306530334,-0.16523807271248564,-0.08150408724987426,-0.05644759797738317,-0.02882885238840572,-0.036557185197040584,-0.38395929440258336,"Motorcar Parts of America, Inc."
CONN,-0.10001732360874752,-0.2142256028932211,0.0016185950851001158,3.284891004755891,-0.05788116575960373,-0.054841339554245215,-0.029612028802215317,0.07476003382672333,-1.0805493521807,0.6596014322577113,0.007369088379518339,-0.16523807271248564,-0.1037012178454644,-0.06336238125970449,2.0367282916845535,-0.05975057430479028,-0.38395929440258336,"Conn's, Inc."
TOUR,0.006639459350395557,-0.18487261825620163,-0.12425998185379936,-1.1276794902825393,0.016205898866167235,-0.003938985238591793,-0.03942137543803803,0.048105296777535826,-0.695637052062914,-0.9764289676194755,-0.05861016977400547,-0.16523807271248564,-0.13089370995439972,0.009788747148010542,-0.336520876258452,-0.06365323670743786,-0.38395929440258336,Tuniu Corporation
CHH,-0.34121655037208,-0.21976665072591497,-0.11144293339738276,-0.739812924197347,-0.09489703299981342,-0.052755750219666164,-0.04439554212293141,0.11440775849006136,0.607042330988776,0.9129866283362514,-0.1914811996072568,-0.03438552182224676,-0.5828530713916519,-0.06336238125970449,-0.05680860989492615,0.5464679319133149,-0.16515874260452415,"Choice Hotels International, Inc."
MDP,0.544546301668151,-0.198848017560988,-0.09365899249979616,-0.13143549452410594,-0.01942671474025285,-0.051365169763015035,-0.04455936688537665,0.06520857280436781,1.4658942659454683,0.343511238274471,0.03383845236656222,0.6716366860921977,-0.08420319387402042,-0.06336238125970449,0.19488947615263028,-0.05292462485529261,0.3544925679158665,Meredith Corporation
WWE,-0.0035430349972907574,-0.20993810871557878,-0.1280550373840699,-0.35222320790950296,-0.08609953988891156,-0.04752422306493096,-0.048115941367139946,0.08443824795971373,-1.0805493521807,-0.1059695876151325,-0.036722788599388746,0.05284951210457916,0.018282287496544647,-0.06336238125970449,0.5371449939972998,-0.004801681236334022,-0.2672656667769518,"World Wrestling Entertainment, Inc."
MMYT,0.07830437364240998,-0.19267671660111482,-0.13047581360894647,0.600832219462571,0.09181454248910677,-0.03583225468381886,-0.04808153054378248,0.007650689795753923,1.7561059207961798,-0.975288876748481,-0.058597226319733076,-0.16523807271248564,-0.16549867398636334,-0.06336238125970449,-0.336520876258452,-0.15289510624934874,-0.38395929440258336,MakeMyTrip Limited
BKNG,0.07072580457550053,0.06887920025319608,0.0013708406922759743,0.36689414070312226,0.0223198799275173,-0.05208899870776213,-0.04766006512968028,0.12204547548948477,-0.1121588828367467,0.11007763243833568,-0.02675309294607796,-0.16523807271248564,0.07476210073614065,-0.06336238125970449,-0.030581422382529044,0.04706069555930589,-0.38395929440258336,Booking Holdings Inc.
VSI,-0.04482071862640026,-0.22926390137927277,-0.13524046301542306,0.16825441110560224,-0.05442303167512973,-0.05587073949608186,-0.050051158083818034,0.063183654586098,-0.9557365201697171,-0.5614358905774574,-0.04890257906971065,-0.16523807271248564,-0.11659247336377447,-0.06336238125970449,-0.336520876258452,-0.06300031980357286,-0.38395929440258336,
LCII,-0.06165534906915804,-0.2169564100860268,-0.12507465819748959,0.7828609612191835,-0.10413716727352794,-0.05623365704378613,-0.048929022821242556,0.07587588517749093,0.1701974189503367,-0.3037753537326879,-0.04516192078498904,0.06622555064002575,-0.02385600397893141,-0.06336238125970449,-0.16707085513578612,-0.02784668013865986,0.25785565753839035,LCI Industries
RRGB,-0.04463022373708008,-0.23140860445049866,-0.1326720608578277,-0.8713165779378653,-0.1098085071720653,-0.056456388697709525,-0.04962461258992836,0.06083705517004176,-0.40586180571573743,-0.2889541724097587,-0.04140184731885885,-0.16523807271248564,-0.11534363298543818,-0.06336238125970449,-0.336520876258452,-0.06258482722838606,-0.38395929440258336,"Red Robin Gourmet Burgers, Inc."
HUD,0.09176553861981863,-0.20912048303707595,-0.12965340458943506,-0.10167414130914638,0.0019583864381343594,-0.054163725470467064,-0.049481033163905515,0.07103389188668204,0.7737503793391096,0.0921212012201715,-0.026727206037533178,-0.16523807271248564,-0.06055579703262039,-0.06336238125970449,0.4655859597282835,-0.038263672559415006,-0.38395929440258336,
JILL,-0.028061433177179573,-0.22827489412785246,-0.13471684449781887,-0.4013640469388546,0.01639955437489779,-0.05215759927428248,-0.04989653745117223,0.079079691656573,1.4462558832863974,0.1762029029560199,-0.01499720060317693,-0.16523807271248564,0.01582489191336679,-0.06336238125970449,-0.26036265531826497,-0.004133925311926641,-0.38395929440258336,"J.Jill, Inc."
WWW,-0.5262055687494437,-0.1809624558437384,-0.10371669446558006,-0.0006239652769585417,-0.05926441939339332,-0.05099214806624768,-0.04637217429942669,0.0813459877645851,1.1198223226422888,-0.23166460614228232,-0.039887463168988856,-0.09777631314240699,-0.02683710681754061,-0.06336238125970449,-0.10595091199316617,-0.0041487643324690255,-0.24720894952879638,"Wolverine World Wide, Inc."
SCVL,-0.06672905250187232,-0.22529448861992554,-0.1347074745871669,2.6377546034538653,-0.06988780730089746,-0.055402596899660046,-0.04991084665500165,0.06850114053456625,-1.0805493521807,-0.9764289676194755,-0.05861016977400547,-0.015775381251190563,-0.08376005696557852,-0.06336238125970449,-0.052939785441630846,-0.052627844444444884,-0.13780867362976676,"Shoe Carnival, Inc."
FUN,-0.13241567082969413,-0.23600357733249291,-0.1307927458527543,-0.6795980932740568,-0.10040238246229603,-0.05751592982997165,-0.049179852541819134,0.09340864392997401,-0.6166471129230963,1.3656027041210899,1.6016402380187207,0.7641058220546332,1.4654062897738394,-0.06336238125970449,-0.02189340460636691,-0.0531472101634284,1.0017775336517916,"Cedar Fair, L.P."
DORM,-0.08598183075607503,-0.21142978889689495,-0.10321615184495386,0.877682016811031,-0.08264140580443756,-0.049054597971331465,-0.040666363651045874,0.09213668677568435,-0.6441408486457952,-0.9764289676194755,-0.05861016977400547,-0.16523807271248564,-0.03461214530202136,-0.06336238125970449,-0.003035691603844503,-0.026867304782862363,-0.38395929440258336,"Dorman Products, Inc."
AIN,-0.025903438833985323,-0.22745014203505995,-0.11013493374232809,0.8984457516121653,-0.09608663112487247,-0.05431107968307478,-0.04382431120778841,0.08566714198755424,-0.4233181458571335,0.07872513348598538,-0.03054552504788914,-0.009378145429889989,-0.05338503615056045,-0.04189015948828565,0.02704086399128968,-0.046454811898812204,-0.1815687839893786,Albany International Corp.
AZO,-0.15310000396110146,1.2467037531330696,-0.10838325884991264,-0.6318415032314474,-0.03743667705219344,-0.023969641170224796,-0.04952648519388594,0.08968785821207308,-0.9391529970353908,0.550152708642234,-0.16515421361720922,-0.16523807271248564,-0.4630046802448629,-0.06336238125970449,-0.1047535968818949,-0.008778538741693534,-0.38395929440258336,"AutoZone, Inc."
TM,0.8284870573011425,10.77807418852859,15.957964135127789,-1.2638203781286448,-0.11097044022444856,-0.04801166874515611,-0.03564199603009768,0.07974312693087471,-1.0805493521807,0.11976840484178944,-0.025196642569822694,-0.16384231216965642,-0.05495615791685445,-0.06336238125970449,-0.20789930043013627,-0.053384634492106585,-0.3784892806076319,Toyota Motor Corporation
LAD,-0.08238090870646302,-0.20301957714518615,-0.0828437232898105,-0.4394308940742678,-0.11074911964304224,-0.05810568919393006,-0.049029774612747136,0.06876700120926099,-0.49401632342978813,0.8457212669475725,0.0344176719452518,-0.10475511585655302,-0.01918292385354401,-0.06336238125970449,-0.23181117984611255,-0.040400491517518615,-0.11228194258665986,"Lithia Motors, Inc."
SNBR,-0.04874434470493526,-0.1967144386486533,-0.13304217232858048,-1.0561138176679625,0.005665506176690508,-0.05061834348141732,-0.04968192438797351,0.07182182374686776,-0.38055011251071297,0.23377749194124492,-0.117567603984756,-0.16523807271248564,-0.3643060051828015,-0.05358810113131044,-0.09546243161842986,-0.13872384163136986,-0.38395929440258336,Sleep Number Corporation
FLWS,-0.04938833115912959,-0.23230427305622253,-0.13389438563835718,0.24438810537642866,-0.04971996932024508,-0.05584752197196353,-0.04979505457807462,0.0683586096623014,-0.14488952060186444,-0.4656682574139147,-0.04809361317768608,-0.16523807271248564,-0.05640642416266433,-0.04563350081405359,-0.03125341548873007,-0.04123147666789225,-0.38395929440258336,"1-800-FLOWERS.COM, Inc."
MSG,-0.06787202183779338,-0.2141286141328885,-0.12496889782300298,0.009757902123608641,-0.05680222792524784,-0.05149209549022885,-0.048569405660198676,0.06658444374424964,-0.1317972654958173,-0.8957675384966107,-0.05726081466610849,-0.16523807271248564,-0.08609659702827221,-0.06336238125970449,0.46644503332062065,-0.04961552327434048,-0.38395929440258336,
CBRL,-0.11172991609463515,-0.20249343919262913,-0.13336588280562592,-0.6879035871945106,-0.07199035282425764,-0.05545500146937709,-0.0499044293832406,0.07870148780932354,-1.0805493521807,-0.22995446983579035,-0.036363607743329834,0.3197887159206665,0.06287797455519853,-0.06336238125970449,-0.1251902691874063,-0.026986016947201458,0.6936334232028581,"Cracker Barrel Old Country Store, Inc."
ENT,-0.06278125916125939,-0.17792208416678865,-0.12471586039544955,-0.6442997441121282,-0.06642967321642346,-0.03462624008801989,-0.04661036943042114,0.020790083625992568,0.44513477617732655,1.8441558472210544,-0.16006096436102255,-0.16523807271248564,0.31252519470197193,-0.0370550102758354,-0.336520876258452,-0.28540755969285786,-0.38395929440258336,
LE,-0.07210413590873493,-0.18901321821127548,-0.13079753048798085,0.36966263867660687,-0.03408920325842261,-0.049164618209434886,-0.04924275055306233,0.06539338502967973,0.34432441186076357,0.25657930936113604,-0.007373506036737403,-0.16523807271248564,-0.07159393457017339,-0.06336238125970449,-0.05930201861414854,-0.0520639616638342,-0.38395929440258336,"Lands' End, Inc."
PAG,-0.054801797864586575,-0.028839583006645696,-0.04134199669462591,-0.5716266723081574,-0.10795494730278725,-0.05671532892454665,-0.049121153563315416,0.0681866689389219,-0.18460269442354074,0.5937611844577757,0.01589558888145729,-0.015775381251190563,-0.035860985680357664,-0.06336238125970449,-0.22739907366107792,-0.030220923425441654,0.25785565753839035,"Penske Automotive Group, Inc."
BBGI,-0.04654023638248901,-0.24105371081886887,-0.13050135643394328,0.4312617185866392,-0.12256210567560541,-0.05549695937650347,-0.045408377563068404,0.08481165083524844,2.411155084602072,0.04195720289641106,-0.02997924892347194,0.31920714902782094,-0.09906842289357172,-0.06336238125970449,-0.10267026858828289,-0.05102523022586716,0.5878798231671296,"Beasley Broadcast Group, Inc."
FNKO,-0.037660101033073885,-0.2287688763086146,-0.12207748294766609,-0.01100583267752588,-0.07744037214138867,-0.05435714775253191,-0.04511032746985475,0.07112782284498953,1.2097224743704795,0.08129033794572317,-0.006884890637954561,-0.16523807271248564,-0.08420319387402042,-0.06336238125970449,0.1681160136207157,-0.0520639616638342,-0.38395929440258336,"Funko, Inc."
NCMI,-0.029923733960832054,-0.23785209967324072,-0.11976515845459104,0.17655990502605573,-0.06811724264964676,-0.05541823019566807,-0.04230578600489565,0.10414613710605544,1.535719626511053,1.329119796249264,-0.13982387360613593,0.849014588410077,-0.14120671436904778,-0.06336238125970449,-0.09475601570277982,-0.03194224980835846,1.583422333848299,"National CineMedia, Inc."
EROS,-0.08104744448122178,-0.21092398729731093,-0.10990043677627749,-0.28785563002598585,-0.06803424743161939,-0.03440111083940356,-0.027857626684319674,0.06504533478348719,2.0807938474261487,-0.39868791874298465,-0.047925348272144966,-0.16523807271248564,-0.11909015412044706,-0.06336238125970449,-0.336520876258452,-0.09104606862868286,-0.38395929440258336,
GAIA,-0.04984608753495867,-0.24219034782582413,-0.13512139537421267,0.5634574968205287,0.32832324879445257,-0.04277984800739728,-0.04935720543801577,-0.07664190963969698,-0.6485049336811443,-0.643807456006814,-0.053646355060542716,-0.16523807271248564,-0.2756786234944197,-0.06336238125970449,-0.336520876258452,-0.13149723862722776,-0.38395929440258336,"Gaia, Inc."
MSGN,0.04550086938074509,-0.24321446570374478,-0.12303266559471389,0.8361545472087619,-0.1070973300498377,-0.05877200033129865,-0.04603229009283402,0.13942251235121672,1.2908944560279714,3.017024330756703,-0.11717606449301612,-0.16523807271248564,-0.2855082058271311,-0.06336238125970449,-0.24332186799709668,0.12000932054567667,-0.38395929440258336,MSG Networks Inc.
BKE,-0.09055512970341094,-0.234868391680643,-0.13440325153067956,1.2791142229662977,-0.0655720559634739,-0.05618668376000614,-0.04983671373175615,0.08821159632167172,-1.0805493521807,-0.9764289676194755,-0.05861016977400547,0.7728293254473159,-0.016201821014934798,-0.06336238125970449,-0.18041942198257163,-0.02836604585764338,2.4349211479290793,"The Buckle, Inc."
TA,0.34979370941130233,-0.1962764248923125,-0.12412864610129262,0.2734573340980168,-0.1340154457633833,-0.05732703361952102,-0.04969449024338877,0.0596539000444382,-0.9347889120000418,0.4395638941557623,-0.006969023090725114,-0.16523807271248564,-0.21678169984514056,-0.06336238125970449,-0.336520876258452,-0.07884839374284137,-0.38395929440258336,TravelCenters of America Inc.
INWK,-0.05123641590626564,-0.1922581701228336,-0.10938070577479486,-0.5903140336291784,-0.08109216173459322,-0.04644400879475525,-0.0446937046902363,0.051737908031969815,0.054549165513586885,-0.32315689853959534,-0.03338337739711132,-0.16523807271248564,-0.2761620455763563,-0.06336238125970449,-0.336520876258452,-0.20935757941312835,-0.38395929440258336,
MNRO,-0.055919178334778066,-0.21581931246936747,-0.13409180168140214,-0.5280228292257749,-0.06446545305644222,-0.05236384134837894,-0.0498169432859412,0.07987172160199765,0.9666429379015374,0.011459772097306744,-0.035742321938254974,0.04528914249758757,-0.06591372510741801,-0.06336238125970449,0.07042707369209311,-0.03827851157995739,-0.1359853356981163,"Monro, Inc."
MCHX,-0.12966344616011305,-0.2424415104757894,-0.13369253383973764,1.732455766124401,-0.06001137635563971,-0.05280844837240682,-0.04571770005964811,0.05653699781404701,0.6615933939306391,-0.9764289676194755,-0.05861016977400547,-5.011434990794088,-0.11993614276383616,0.030689069550214845,-0.336520876258452,-0.06826817209611999,3.0566793826218976,"Marchex, Inc."
SHAK,-0.04123543421695632,-0.24074142613024596,-0.13443485005915481,-0.10236626580251777,-0.034780830075317404,-0.056635939181908096,-0.049528634698740664,0.0720105404181989,-1.0805493521807,-0.9764289676194755,-0.05861016977400547,-0.16523807271248564,-0.08154437242336898,-0.06336238125970449,0.8610711141322953,-0.05322140526614033,-0.38395929440258336,Shake Shack Inc.
GOLF,-0.06959784867088813,-0.2132565843648084,-0.11645254615946801,0.288684072952182,-0.036468399508540715,-0.05435658505173663,-0.04745295033923059,0.07945527259228435,0.694324031695757,-0.3302824664833112,-0.044741258521136265,0.06040988171157068,-0.06361747021821904,-0.04698526295946978,-0.10119008778197378,-0.03585975123154843,0.0664051747150885,Acushnet Holdings Corp.
PSO,-0.2352725773751792,0.379688766258998,0.027288442196977895,0.2653594775255745,-0.012289125989898517,-0.02878185837146779,-0.042991902955675156,0.08641494463603695,1.0316678049282382,-0.7167732717504655,-0.05345220324645682,0.0185370654266943,-0.0561244279482013,-0.06336238125970449,-0.15025905432964845,0.01478582587961581,0.07916854023664194,Pearson plc
CVNA,-0.18575139663204054,-0.21417450128831467,-0.13288677136361857,0.12257419454310613,-0.07990256360953414,-0.053515225036531715,-0.04966486581746944,0.05899946391536798,-1.0002501875302774,0.8454362442298239,0.22061573338076265,-0.16523807271248564,-0.4474546032759014,-0.06336238125970449,-0.336520876258452,-0.07519799468941436,-0.38395929440258336,Carvana Co.
FWONA,-0.8916998675868887,0.1669108504818527,-0.09925601891583943,-1.038810705333684,-0.0825030804410586,-0.046664636437009334,-0.04901858968922982,0.09001636113429899,2.5298581975635654,-0.042979566992683294,-0.032538817005837675,-0.16523807271248564,-0.09568446832001533,-0.06336238125970449,0.057109936366978434,0.19599994474323662,-0.38395929440258336,Formula One Group
PATK,-0.039977314985252164,-0.21410688726005414,-0.12725196626526578,0.42018772669270077,-0.11523086141652054,-0.05551621352980286,-0.04921973085572278,0.07562816981067853,1.27562015840425,0.48317236997130397,-0.008696974236089595,-0.16523807271248564,0.00954040484819063,-0.06336238125970449,-0.24771152452379494,-0.016702575711327786,-0.38395929440258336,"Patrick Industries, Inc."
INUV,-0.05132701470698486,-0.24031790958635016,-0.1343695011623511,-0.915612545513619,0.0443412777774477,-0.04749173321031648,-0.04796372018177384,0.04949270340157707,1.8569162851127428,-0.6671793188622024,-0.04949150623910453,-0.16523807271248564,-0.32365826512663004,-0.06336238125970449,-0.336520876258452,0.12285841248981481,-0.38395929440258336,"Inuvo, Inc."
NXST,-0.0039609864708738335,-0.22713397258157428,-0.07990675469992095,0.04367200229879495,-0.08208810435092172,-0.05687053648303633,-0.04553961608185845,0.10869087461742238,2.2802325335416005,0.6302440923296015,0.010918830713722136,-0.06288229957167657,-0.023896289152426125,-0.06336238125970449,-0.1983806452955297,-0.007843680447523205,-0.03570174945733915,"Nexstar Media Group, Inc."
WING,-0.025164204935130902,-0.24355288347501286,-0.13472556648911724,-0.4885717331036194,0.001294424693915363,-0.05745662605919943,-0.04919294952488746,0.10339817303191522,1.9359062242525606,5.382427865352656,-0.10348188987282424,4.974650126256098,-0.14749120143422395,-0.06336238125970449,0.9617159257418688,0.21334675975728612,1.4740220579492695,Wingstop Inc.
KIRK,-0.022788705233235257,-0.22851423735899584,-0.13524046301542306,-0.0033924632504431446,-0.05666390256186888,-0.051578555690686374,-0.050051158083818034,0.06491000881281306,-1.0805493521807,-0.9764289676194755,-0.05861016977400547,-0.16523807271248564,-0.09342849860431107,-0.06336238125970449,0.1383238203645084,-0.05658986292926201,-0.38395929440258336,"Kirkland's, Inc."
ZAGG,-0.05891876203974504,-0.2135040969001375,-0.12129090885240344,-0.1085953862428579,-0.07807666881293189,-0.04563626403575538,-0.04341248107416873,0.07840677180891993,-0.1606002267291211,-0.5363538914155771,-0.046695720116267624,-0.16523807271248564,-0.008950489785885389,-0.06336238125970449,-0.23196982409835598,-0.012859269390849753,-0.38395929440258336,ZAGG Inc
